id,sort,hitokoto,from,from_who,creator,created_at
5002,Literature,山有峰顶，海有彼岸，漫漫长途，终有回转，余味苦涩，终有回甘。,一切都是最好的安排,,qwqbear,1581329541.0
5003,Literature,中国总是被他们最勇敢的人保护得很好。,论中国,基辛格 ,crazywhale,1581257453.0
5004,Original,无知不可怕，可怕的是不知道自己需要知道什么。,原创,,坐凳人,1581247806.0
5006,Philosophy,那些听不见音乐的人以为跳舞的人疯了。,上帝死了,弗里德里希·威廉·尼采,scvoet,1581216160.0
5007,Literature,青春把记忆印成彩色的相片，镶嵌在少女如云柔软的裙摆里！,春色の空,,Ali,1580370815.0
5009,Literature,呐，我对你的沉沦，就像樱花落入大地~,你看樱花我看你,,Ali,1580370814.0
5011,Literature,孤身一人，去往一个陌生地方，开启一段未知旅程。,转学路？不，青春纪！,,Ali,1580370813.0
5012,Literature,心向花开，何不朝夕。,百年浅吟,,Ali,1580370813.0
5013,Literature,尚未决定清与浊的心，是否能成为自己的眼睛？,清雨·浊雨,,Ali,1580370812.0
5017,Literature,黑夜给了我黑色眼睛，我却用它寻找光明。,一代人·巨星,,Ali,1580370810.0
5018,Original,生命的最终奥义，不过就是活得自在罢了。,原创,,墨客熊,1580370084.0
5019,Animation,虽然想做一团火，却成了一块透视苦难的冰,卡夫卡研究,马克思·布洛德,CY-Track,1580349773.0
5020,Philosophy,奇怪的是，当他死去，所有人才开始爱他。,哲学,崔雪莉,QIQI,1580309580.0
5021,Philosophy,为什么要担心？如果努力了，担心不会让结果变得更好。,迪士尼,,CY-Track,1580263026.0
5022,Animation,生命可以随心所欲，但不能随波逐流,猫的报恩,宫崎骏,CY-Track,1580262933.0
5023,Literature,放弃不难，但坚持一定很酷。,解忧杂货店,东野圭吾,CY-Track,1580262873.0
5024,Other,民谣有三：爱情 理想 远方   听者有三：孤独 平庸 落魄,殿下,,殿下,1576821449.0
5025,Internet,任何一个伟大的目标，都有一个微不足道的开始,洛谷,,焦糖玛奇朵,1576918456.0
5026,Original,人们总是在意得不到的，从而忘记了已经拥有的,东滨乙,,东滨乙,1576951298.0
5027,Comics,吾心吾行澄如明镜，所作所为皆为正义。,JOJO的奇妙冒险,飙马野郎,Joseph Jostar,1577005300.0
5028,Other,你已经奔走了许久，坚持最后一战，你就是冠军。,南先生,,南先生,1576485950.0
5029,Animation,我们所度过的每个平凡的日常，也许就是连续发生的奇迹,日常,,245802003,1576509407.0
5030,Original,你若愿爱，我若无悔,后会无期,,后会无期,1576999220.0
5031,Animation,加油,自编,,chibin,1577117480.0
5032,Other,"我独自度过了太多的时光,沉默已成一种习惯。",夜航西飞,,Irony,1576129068.0
5033,Other,失去的生命不能复归，也用不着复归。,留德十年,,Irony,1576129301.0
5034,Other,只要还在人间，你就不会完全麻木。,行板如歌,,Irony,1576129837.0
5036,Original,浩如星海的人群中，与你相遇真是一件幸运的事情,小小柳之絮,,smallxu,1577960032.0
5037,Original,有任何人在意自己，都是幸福的,Diving_lin,,Diving_lin,1578104198.0
5038,Animation,夕阳真是耀眼无比啊。,女高中生的虚度日常,,天空绝不认输,1578149905.0
5039,Original,如果只是路过，那我就在终点等你。,北省,,东滨乙,1578180608.0
5040,Original,生活原本沉闷，但跑起来就会有风。,北省,,东滨乙,1578180633.0
5041,Literature,“马孔多在下雨”,百年孤独,,TycXdd,1578361056.0
5042,Animation,今天我就要带她走，我看谁敢拦我,刺客伍六七,,梦逍遥,1578127402.0
5043,Other,跑得快不一定赢，不跌跟头才是成功,8848太监手机,,泠泫凝,1578204401.0
5044,Animation,"这里有你,他现在只有我了。",罗小黑战记,,梦逍遥,1578407214.0
5046,Original,我们都在努力的活着,原创,,Boxpaper,1578535752.0
5047,Internet,一个人如果走在了时代的前面，他身后的时代会把他抛弃。,来自网络,,QIQI,1578739550.0
5049,Animation,我来做最不想做的事情了。,22/7,,eaea,1578836113.0
5050,Literature,过去的人真笨，过去的人真难。,2018,,005,1578843069.0
5052,Literature,失去人性失去很多，失去兽性失去一切。,三体,,005,1578844407.0
5053,Original,相思不露，只因入骨，晚安！,自创,,童年往事,1578991929.0
5054,Animation,你只见树，未见森林,火影忍者,,信徒,1579419894.0
5055,Animation,你就赌我会死吧，因为你逢赌必输。,火影忍者,,信徒,1579420266.0
5056,Internet,请成为永远疯狂 ，永远浪漫 ，永远清澈的存在。,网络,,信徒,1579420638.0
5057,Literature,维罗纳的夏天找不到这样一朵好花。,罗密欧与朱丽叶,,eaea,1580182489.0
5058,Other,事物的发展是前进性与曲折性的统一,Jane,,Nice南先生,1579144602.0
5059,Other,"跑下去,天自己会亮",New Balance广告片台词,,alina_07,1579420609.0
5060,Internet,对自己的爱好保持热情，不要太功利！,网络,我叫何同学,小忧忧,1579631729.0
5062,Internet,能轻易离开的人确实谈不上遗憾,网络,,童年往事,1578991952.0
5068,Games,I see the player you mean.,终末之诗,Julian Gough,狗毛小窝,1581921821.0
5071,Netease,如果忘记你那么容易，那我爱你干嘛！,原创,,赵西湘,1581866804.0
5073,Literature,我们终将在没有黑暗的地方相见。,1984,,C712,1581950095.0
5074,Original,看破了自己才算看破红尘,珂朵莉诺塔瑟尼欧里斯,,珂朵莉诺塔瑟尼欧里斯,1581830631.0
5078,Literature,言念君子温其如玉,剑来,,龙染,1582029930.0
5082,Literature,当你想要放弃的时候，想想是什么让你当初坚持走到了这里。,科比,,Ali,1582468810.0
5084,Literature,每个人都在自己的生命中频繁地抛弃着自己的过去。,幽兰黛尔,米哈游,Ali,1582468891.0
5085,Literature,梦如同黎明的泡沫一样渐渐消失。,幽兰黛尔,米哈游,Ali,1582468918.0
5088,Animation,我这个人呀，能过着这样平凡普通的日子就很开心了。,我想吃掉你的胰脏,,Ali,1582469024.0
5091,Literature,影响大众想象力的，并不是事实本身，而是它扩散和传播的方式。,乌合之众,古斯塔夫·勒庞,Ali,1582468676.0
5092,Literature,人死后会成为什么?夜空中的一座孤岛。,一封孤岛的信,著小生zoki,Ali,1582468746.0
5093,Literature,我想告诉你，这个世界是为了你幸福才存在的。,关于我被小学女生绑架这件事,猫薄荷制作组,Ali,1582468783.0
5094,Animation,每个人能走到现在，都是自己选择的结果。,我想吃掉你的胰脏,,Ali,1582469040.0
5096,Animation,只要人活在这世上就一定是有意义的，怎么活是自己选的。,我想吃掉你的胰脏,,Ali,1582469103.0
5097,Animation,人生，一半是现实，一半是梦想。一念花开，一念花落。,火影忍者,,a632079,1582570293.0
5098,Poetry,糜鹿成群，虎豹避之；飞鸟成列，鹰鹫不击。,说苑,刘向,a632079,1582570361.0
5100,Animation,愿你有一天，能和你最重要的人重逢。,可塑性记忆,艾拉,言叶之庭,1582646213.0
5102,Original,记忆不是我的延续。精神才是。,原创,pokon548,pokon548,1582099103.0
5103,Literature,藏好自己，做好清理。,三体,,748883120,1582305563.0
5104,Literature,管他是不是人面兽心，我们只要活着就行。,维庸之妻,太宰治,山山而川,1582400515.0
5105,Literature,毁灭你，与你有何相干?,三体,刘慈欣,748883120,1582305644.0
5107,Literature,人们生于信仰，毁于信仰。人们在信仰的灰烬重生。,残次品,,C712,1581948735.0
5108,Netease,多巴胺不等于爱情，爱情却一定有多巴胺！,网易热评,不在爱里迷失,小忧忧,1582646685.0
5109,Netease,荷尔蒙决定一见钟情，多巴胺决定天长地久。,网易云,不自爱里迷失,小忧忧,1582646766.0
5110,Animation,告诉我，神会流血吗？——神不会，但你会。,烦人的村民,Herobrine,ZERO_PLAYER,1582675361.0
5111,Film and television,迎着风，拥抱彩虹！,你的答案,黄霄雲,辣椒の酱,1582694688.0
5112,Poetry,醉后不知天在水，满船清梦压星河。,题龙阳县青草湖,唐温如,foreversama,1582705579.0
5113,Internet,生气归生气，又不是不爱你……,网络,,西边的little star,1582501768.0
5114,Philosophy,太阳请不要晒黑我的皮肤，请晒黑我爸爸妈妈的头发。,酷狗音乐,,凡为过往，皆为序章,1581864791.0
5115,Internet,我已经完全爱上沃玛(Warma)了！,来自网络,,坐凳人,1581819944.0
5116,Netease,要保持希望在每天清晨太阳升起。,自己,,惜于顾,1581739852.0
5117,Poetry,为众人抱薪者，不可使其冻毙于风雪。,微博,慕容雪村,小黑猫,1581333219.0
5118,Other,白日不到处，青春恰自来。苔花如米小，也学牡丹开。,苔,袁枚,zqfzqf,1579912512.0
5119,Poetry,桃李春风一杯酒，江湖夜雨十年灯。,寄黄几复,黄庭坚,阑珊,1579758353.0
5120,Philosophy,爱欲于人，犹如执炬，逆风而行，必有烧手之患,四十二章经,,sparks,1579231690.0
5121,Other,不负韶华，不忘初心。,Jane,,Nice南先生,1579144697.0
5123,Poetry,且将新火试新茶，诗酒趁年华,望江南·超然台作,苏轼,serenityooooo_SS,1579017912.0
5124,Internet,再凶的男孩子，绑鞋带还不是要系蝴蝶结。,签名,,童年往事,1578992123.0
5125,Original,一定要像小孩子一样爱笑，眼睛一定要闪着不谙世事的光。,致她,,童年往事,1578992080.0
5126,Original,打雷时你想到的是要下雨还是她害怕。,签名,,童年往事,1578992019.0
5128,Animation,さあ、始めようか。(那么，游戏开始吧。),No Game No Life,,005,1578845250.0
5129,Literature,有美一人，清扬婉兮。,诗经·国风·郑风·野有蔓草,,PiaoxueMaster,1582512880.0
5132,Other,你写下的每一个bug，都是人类反抗被人工智能统治的一颗子弹!,辣椒の酱,,辣椒の酱,1574691698.0
5133,Internet,这个社会一直在淘汰有学历的人，但是不会淘汰有学习力的人。,Mr96,,Mr96,1574720644.0
5135,Internet,新鲜感是和旧人去体验新事物，不是和新人去循环旧事物。,微博,,一直菜花,1575117866.0
5137,Poetry,髣髴兮若轻云之蔽月，飘飖兮若流风之回雪。,洛神赋,曹植,海心月,1575595704.0
5138,Poetry,恨人神之道殊兮，怨盛年之莫当。,洛神赋,曹植,海心月,1575595764.0
5139,Literature,失去人性，失去很多。失去兽性，失去一切。,三体,,748883120,1582305613.0
5140,Literature,为了苦难中的祖国，我扑动蝴蝶的翅膀......,2018,,005,1578842948.0
5141,Animation,粉色蓝宝石的宝石语是「献给弱者的正义」。,宝石商人理查德的谜鉴定,,eaea,1578659605.0
5145,Other,然后知生于忧患，而死于安乐也。,孟子,,狗毛小窝,1577540116.0
5147,Film and television,虽有遗憾，绝不后悔。,古剑奇谭,,焦糖玛奇朵,1576919441.0
5148,Original,满天繁星思绪起，一言一诺只为你。,fine,,ƒine,1575717614.0
5151,Games,我在人民的祈求下成为王后。没有民众，王后怎么能称得上王后呢？,FGO,,海心月,1575609082.0
5154,Animation,喂，前面可是地狱啊！おい、この先は地狱だぜ！,Fate/stay night,,海心月,1575601114.0
5156,Internet,人不患不知人，患不知己。,知乎,,韬光隐迹,1582708999.0
5157,Internet,互联网时代的悲哀就是让你知道了皇帝的生活，而你只是个佃户。,知乎,,韬光隐迹,1582709791.0
5158,Literature,万物初发清净明，可知此芽成何草。,冰菓,,scvoet,1582784066.0
5160,Literature,快乐固然兴奋，痛苦又何尝不美丽。,谈生命,,laoming,1582804080.0
5162,Literature,面具戴太久，就会长到脸上，再想揭下来，除非伤筋动骨扒皮。,鲁迅日记,鲁迅,MoonDrop,1582813886.0
5165,Netease,恰沐春风共同游，终只叹，木已舟。,网易云,,悬日,1582871417.0
5167,Literature,想带你去看电影，明天你就不是我女朋友了。,撒哈拉的故事,三毛,辣椒の酱,1582959409.0
5169,Internet,没心没肺，活着不累。,网络,,2247,1582967894.0
5171,Literature,每想你一次，天上飘落一粒沙，从此形成了撒哈拉！,撒哈拉的故事,三毛,辣椒の酱,1582969488.0
5172,Literature,每想拥抱你一次，天空飘落一片雪，至此雪花拥抱撒哈拉！,撒哈拉的故事,荷西,辣椒の酱,1582969510.0
5173,Animation,游龙当归海，海不迎我自来也。,火影鸣人,自来也,你会梦游，我会磨牙,1582976316.0
5174,Original,你回头，我就在身后。,原创,,Honerc,1582984752.0
5176,Animation,孩子，我愿意为你而前行。,灵笼,埃隆教官,scvoet,1583132510.0
5177,Literature,人的悲欢本不相通我只觉得他们吵闹。,小杂感,,仄言,1583044367.0
5179,Animation,世界上一切不利状况，都是因为当事人的能力不足。,东京食尸鬼,,欧气震八荒,1583046900.0
5180,Literature,幸福的家庭都是相似的，不幸的家庭各有各的不幸。,安娜·卡列妮娜,,曲奇,1583050291.0
5181,Literature,祝你，生生不息，前程似锦。,知乎,归璨,仄言,1583044589.0
5182,Literature,幸福的家庭都是相似的，不幸的家庭各有各的不幸。,安娜·卡列妮娜,,曲奇,1583050338.0
5183,Film and television,Why so serious?,小丑,小丑,你会梦游，我会磨牙,1583075832.0
5184,Literature,童年啊，是梦中的真，是真中的梦，是回忆时含泪的微笑。,繁星春水,,Aldrich,1583115583.0
5185,Literature,或许是不知梦的缘故，流离之人追逐幻影。,龙族,江南,夜隐辉,1583123842.0
5187,Literature,天地之功不可仓促，艰难之业当累日月。,后汉书,,臻子,1583153408.0
5188,Animation,隐约雷鸣，阴霾天空，即使天无雨，我亦留此地。,言叶之庭,新海诚,KangKang,1583157223.0
5189,Original,片是落叶处，一切尽萧然。,方树,,方回,1583141209.0
5190,Original,从今以后，你走你的路，我演我的戏。,宋锦瑟,,宋锦瑟,1583160711.0
5191,Poetry,高山仰止，景行行止。,诗经,,臻子,1583203478.0
5192,Literature,石可破也，而不可夺坚；丹可磨也，而不可夺赤。,吕氏春秋,,臻子,1583203638.0
5193,Internet,哪有什么岁月静好，不过是有人在替你负重前行。,网络,,Aldrich,1583204771.0
5194,Literature,青年人珍重的描写罢，时间正翻着书页，请你着笔！,青年人,,Aldrich,1583204977.0
5195,Internet,“对方正在输入中”，给了多少人希望，又让多少人绝望。,网络,网络,Polaris,1583217765.0
